Source_Keyword,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,waktu_tweet,step_1_case_folding,step_2_cleaning,step_3_token,step_4_norm,step_4_str,step_5_stemmed,step_6_final,Topic
PROGRAM_GIZI_SEKOLAH,1971138713322504664,Thu Sep 25 09:04:25 +0000 2025,0,Program MBG di Papua bukan hanya soal pemenuhan gizi tapi juga investasi jangka panjang untuk membangun generasi unggul. Dukungan sekolah pemerintah dan tokoh masyarakat menunjukkan bahwa manfaatnya nyata #MakanBergiziGratis #GenerasiEmasIndonesia #PapuaSehat #MBGPapua https://t.co/lDzQ2vFCGE,1.9711387133225047e+18,https://pbs.twimg.com/media/G1rkNXEaIAARdBw.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1971138713322504664,2850437696.0,;;;;,2025-09-25 09:04:25,program mbg di papua bukan hanya soal pemenuhan gizi tapi juga investasi jangka panjang untuk membangun generasi unggul. dukungan sekolah pemerintah dan tokoh masyarakat menunjukkan bahwa manfaatnya nyata #makanbergizigratis #generasiemasindonesia #papuasehat #mbgpapua https://t.co/ldzq2vfcge,program mbg di papua bukan hanya soal pemenuhan gizi tapi juga investasi jangka panjang untuk membangun generasi unggul dukungan sekolah pemerintah dan tokoh masyarakat menunjukkan bahwa manfaatnya nyata,"['program', 'mbg', 'di', 'papua', 'bukan', 'hanya', 'soal', 'pemenuhan', 'gizi', 'tapi', 'juga', 'investasi', 'jangka', 'panjang', 'untuk', 'membangun', 'generasi', 'unggul', 'dukungan', 'sekolah', 'pemerintah', 'dan', 'tokoh', 'masyarakat', 'menunjukkan', 'bahwa', 'manfaatnya', 'nyata']","['program', 'makan bergizi gratis', 'di', 'papua', 'bukan', 'hanya', 'soal', 'pemenuhan', 'gizi', 'tapi', 'juga', 'investasi', 'jangka', 'panjang', 'untuk', 'membangun', 'generasi', 'unggul', 'dukungan', 'sekolah', 'pemerintah', 'dan', 'tokoh', 'masyarakat', 'menunjukkan', 'bahwa', 'manfaatnya', 'nyata']",program makan bergizi gratis di papua bukan hanya soal pemenuhan gizi tapi juga investasi jangka panjang untuk membangun generasi unggul dukungan sekolah pemerintah dan tokoh masyarakat menunjukkan bahwa manfaatnya nyata,program makan gizi gratis di papua bukan hanya soal penuh gizi tapi juga investasi jangka panjang untuk bangun generasi unggul dukung sekolah perintah dan tokoh masyarakat tunjuk bahwa manfaat nyata,program makan gizi gratis papua penuh gizi investasi jangka panjang bangun generasi unggul dukung sekolah perintah tokoh masyarakat tunjuk manfaat nyata,0
PROGRAM_PRIORITAS_PEMERINTAH,1971073291650728170,Thu Sep 25 04:44:28 +0000 2025,1,Intinya evaluasi scr menyeluruh tindak tegas dan proses hukum bila ada penyelewengan at kesengajaan yg membuat anak2 jadi keracunan. Bersihkan BGN dari atas sampe bawah dari tangan2 kotor yg ingin merusak program prioritas pemerintah ini .,1.971073291650728e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1971073291650728170,1.2325205514589594e+18,;;;;,2025-09-25 04:44:28,intinya evaluasi scr menyeluruh tindak tegas dan proses hukum bila ada penyelewengan at kesengajaan yg membuat anak2 jadi keracunan. bersihkan bgn dari atas sampe bawah dari tangan2 kotor yg ingin merusak program prioritas pemerintah ini .,intinya evaluasi scr menyeluruh tindak tegas dan proses hukum bila ada penyelewengan at kesengajaan yg membuat anak jadi keracunan bersihkan bgn dari atas sampe bawah dari tangan kotor yg ingin merusak program prioritas pemerintah ini,"['intinya', 'evaluasi', 'scr', 'menyeluruh', 'tindak', 'tegas', 'dan', 'proses', 'hukum', 'bila', 'ada', 'penyelewengan', 'at', 'kesengajaan', 'yg', 'membuat', 'anak', 'jadi', 'keracunan', 'bersihkan', 'bgn', 'dari', 'atas', 'sampe', 'bawah', 'dari', 'tangan', 'kotor', 'yg', 'ingin', 'merusak', 'program', 'prioritas', 'pemerintah', 'ini']","['intinya', 'evaluasi', 'secara', 'menyeluruh', 'tindak', 'tegas', 'dan', 'proses', 'hukum', 'bila', 'ada', 'penyelewengan', 'at', 'kesengajaan', 'yang', 'membuat', 'anak', 'jadi', 'keracunan', 'bersihkan', 'badan gizi nasional', 'dari', 'atas', 'sampai', 'bawah', 'dari', 'tangan', 'kotor', 'yang', 'ingin', 'merusak', 'program', 'prioritas', 'pemerintah', 'ini']",intinya evaluasi secara menyeluruh tindak tegas dan proses hukum bila ada penyelewengan at kesengajaan yang membuat anak jadi keracunan bersihkan badan gizi nasional dari atas sampai bawah dari tangan kotor yang ingin merusak program prioritas pemerintah ini,inti evaluasi cara seluruh tindak tegas dan proses hukum bila ada seleweng at sengaja yang buat anak jadi racun sih badan gizi nasional dari atas sampai bawah dari tangan kotor yang ingin rusak program prioritas perintah ini,inti evaluasi seluruh tindak tegas proses hukum bila seleweng sengaja anak racun badan gizi nasional atas bawah tangan kotor rusak program prioritas perintah,0
KONTROVERSI_MBG,1890370124089290884,Fri Feb 14 11:58:56 +0000 2025,51,Kesimpulan Sikap Deddy Corbuzier mencerminkan kombinasi antara kecerdasan strategis dan kegagalan etis. Gelar militer kritik MBG pernyataan gaji dan kontroversi Livy Renata menunjukkan bahwa Deddy mampu memanfaatkan otoritas simbolik framing komunikasi dan manajemen citra,1.890370137477509e+18,,hnirankara,in,,0.0,3.0,13.0,https://x.com/undefined/status/1890370137477509483,8.710584143648768e+17,;;;;,2025-02-14 11:58:56,kesimpulan sikap deddy corbuzier mencerminkan kombinasi antara kecerdasan strategis dan kegagalan etis. gelar militer kritik mbg pernyataan gaji dan kontroversi livy renata menunjukkan bahwa deddy mampu memanfaatkan otoritas simbolik framing komunikasi dan manajemen citra,kesimpulan sikap deddy corbuzier mencerminkan kombinasi antara kecerdasan strategis dan kegagalan etis gelar militer kritik mbg pernyataan gaji dan kontroversi livy renata menunjukkan bahwa deddy mampu memanfaatkan otoritas simbolik framing komunikasi dan manajemen citra,"['kesimpulan', 'sikap', 'deddy', 'corbuzier', 'mencerminkan', 'kombinasi', 'antara', 'kecerdasan', 'strategis', 'dan', 'kegagalan', 'etis', 'gelar', 'militer', 'kritik', 'mbg', 'pernyataan', 'gaji', 'dan', 'kontroversi', 'livy', 'renata', 'menunjukkan', 'bahwa', 'deddy', 'mampu', 'memanfaatkan', 'otoritas', 'simbolik', 'framing', 'komunikasi', 'dan', 'manajemen', 'citra']","['kesimpulan', 'sikap', 'deddy', 'corbuzier', 'mencerminkan', 'kombinasi', 'antara', 'kecerdasan', 'strategis', 'dan', 'kegagalan', 'etis', 'gelar', 'militer', 'kritik', 'makan bergizi gratis', 'pernyataan', 'gaji', 'dan', 'kontroversi', 'livy', 'renata', 'menunjukkan', 'bahwa', 'deddy', 'mampu', 'memanfaatkan', 'otoritas', 'simbolik', 'framing', 'komunikasi', 'dan', 'manajemen', 'citra']",kesimpulan sikap deddy corbuzier mencerminkan kombinasi antara kecerdasan strategis dan kegagalan etis gelar militer kritik makan bergizi gratis pernyataan gaji dan kontroversi livy renata menunjukkan bahwa deddy mampu memanfaatkan otoritas simbolik framing komunikasi dan manajemen citra,simpul sikap deddy corbuzier cermin kombinasi antara cerdas strategis dan gagal etis gelar militer kritik makan gizi gratis nyata gaji dan kontroversi livy renata tunjuk bahwa deddy mampu manfaat otoritas simbolik framing komunikasi dan manajemen citra,simpul sikap deddy corbuzier cermin kombinasi cerdas strategis gagal etis gelar militer kritik makan gizi gratis nyata gaji kontroversi livy renata tunjuk deddy mampu manfaat otoritas simbolik framing komunikasi manajemen citra,0
PRO_KONTRA_MBG,1916310410082607373,Sun Apr 27 23:06:42 +0000 2025,0,@DS_yantie @puanmaharani_ri @prabowo Tumben... Biasanya selalu pro. Apa karena kemarin PS deketin emak hingga anak yg biasa dekat jkw biar heppy aman harus meredam kekesalan jkw dg kontra MBG?,1.916630111367078e+18,,DS_yantie,in,,0.0,0.0,0.0,https://x.com/undefined/status/1916630111367078187,1.726031471205589e+18,;;;;,2025-04-27 23:06:42,@ds_yantie @puanmaharani_ri @prabowo tumben... biasanya selalu pro. apa karena kemarin ps deketin emak hingga anak yg biasa dekat jkw biar heppy aman harus meredam kekesalan jkw dg kontra mbg?,tumben biasanya selalu pro apa karena kemarin ps deketin emak hingga anak yg biasa dekat jkw biar heppy aman harus meredam kekesalan jkw dg kontra mbg,"['tumben', 'biasanya', 'selalu', 'pro', 'apa', 'karena', 'kemarin', 'ps', 'deketin', 'emak', 'hingga', 'anak', 'yg', 'biasa', 'dekat', 'jkw', 'biar', 'heppy', 'aman', 'harus', 'meredam', 'kekesalan', 'jkw', 'dg', 'kontra', 'mbg']","['tumben', 'biasanya', 'selalu', 'pro', 'apa', 'karena', 'kemarin', 'pas', 'dekati', 'emak', 'hingga', 'anak', 'yang', 'biasa', 'dekat', 'jkw', 'biar', 'heppy', 'aman', 'harus', 'meredam', 'kekesalan', 'jkw', 'dengan', 'kontra', 'makan bergizi gratis']",tumben biasanya selalu pro apa karena kemarin pas dekati emak hingga anak yang biasa dekat jkw biar heppy aman harus meredam kekesalan jkw dengan kontra makan bergizi gratis,tumben biasa selalu pro apa karena kemarin pas dekat emak hingga anak yang biasa dekat jkw biar heppy aman harus redam kesal jkw dengan kontra makan gizi gratis,tumben biasa selalu pro apa kemarin dekat emak hingga anak biasa dekat jkw heppy aman redam kesal jkw kontra makan gizi gratis,-1
PROGRAM_PRIORITAS_PEMERINTAH,1970794697447879067,Wed Sep 24 10:17:31 +0000 2025,0, Keamanan dan kualitas gizi harus menjadi prioritas. Program ini adalah investasi bagi generasi masa depan jangan sampai tercederai oleh kelalaian teknis jelas Puan. #makanbergizigratis #bgn #pemerintah #connectingideas #kuatbacacom,1.970794718088028e+18,,kuatbaca,in,,0.0,0.0,0.0,https://x.com/undefined/status/1970794718088028251,1.91192693078358e+18,;;;;,2025-09-24 10:17:31, keamanan dan kualitas gizi harus menjadi prioritas. program ini adalah investasi bagi generasi masa depan jangan sampai tercederai oleh kelalaian teknis jelas puan. #makanbergizigratis #bgn #pemerintah #connectingideas #kuatbacacom,keamanan dan kualitas gizi harus menjadi prioritas program ini adalah investasi bagi generasi masa depan jangan sampai tercederai oleh kelalaian teknis jelas puan,"['keamanan', 'dan', 'kualitas', 'gizi', 'harus', 'menjadi', 'prioritas', 'program', 'ini', 'adalah', 'investasi', 'bagi', 'generasi', 'masa', 'depan', 'jangan', 'sampai', 'tercederai', 'oleh', 'kelalaian', 'teknis', 'jelas', 'puan']","['keamanan', 'dan', 'kualitas', 'gizi', 'harus', 'menjadi', 'prioritas', 'program', 'ini', 'adalah', 'investasi', 'bagi', 'generasi', 'masa', 'depan', 'jangan', 'sampai', 'tercederai', 'oleh', 'kelalaian', 'teknis', 'jelas', 'puan']",keamanan dan kualitas gizi harus menjadi prioritas program ini adalah investasi bagi generasi masa depan jangan sampai tercederai oleh kelalaian teknis jelas puan,aman dan kualitas gizi harus jadi prioritas program ini adalah investasi bagi generasi masa depan jangan sampai cedera oleh lalai teknis jelas puan,aman kualitas gizi prioritas program investasi generasi masa depan jangan cedera lalai teknis jelas puan,0
MBG,1972442901377618311,Sun Sep 28 23:26:48 +0000 2025,113,MBG itu Makanan Gizi Gratis bukan Mkanan Beracun Gratis? Kalai sudah begini lagi lagi rakyat yg jadi korban mending pecat aja pak @prabowo kepala MBG nya program pemerintah tapi pemerintahnya ngak mau tanggung jawab aneh banget. https://t.co/EJzwR3kyvP,1.9724429013776184e+18,https://pbs.twimg.com/media/G1-GXNbaQAAeZ4_.jpg,,in,,1.0,7.0,51.0,https://x.com/undefined/status/1972442901377618311,1.344460749964415e+18,;;;;,2025-09-28 23:26:48,mbg itu makanan gizi gratis bukan mkanan beracun gratis? kalai sudah begini lagi lagi rakyat yg jadi korban mending pecat aja pak @prabowo kepala mbg nya program pemerintah tapi pemerintahnya ngak mau tanggung jawab aneh banget. https://t.co/ejzwr3kyvp,mbg itu makanan gizi gratis bukan mkanan beracun gratis kalai sudah begini lagi lagi rakyat yg jadi korban mending pecat aja pak kepala mbg nya program pemerintah tapi pemerintahnya ngak mau tanggung jawab aneh banget,"['mbg', 'itu', 'makanan', 'gizi', 'gratis', 'bukan', 'mkanan', 'beracun', 'gratis', 'kalai', 'sudah', 'begini', 'lagi', 'lagi', 'rakyat', 'yg', 'jadi', 'korban', 'mending', 'pecat', 'aja', 'pak', 'kepala', 'mbg', 'nya', 'program', 'pemerintah', 'tapi', 'pemerintahnya', 'ngak', 'mau', 'tanggung', 'jawab', 'aneh', 'banget']","['makan bergizi gratis', 'itu', 'makanan', 'gizi', 'gratis', 'bukan', 'mkanan', 'beracun', 'gratis', 'kalai', 'sudah', 'begini', 'lagi', 'lagi', 'rakyat', 'yang', 'jadi', 'korban', 'mending', 'pecat', 'saja', 'pak', 'kepala', 'makan bergizi gratis', 'nya', 'program', 'pemerintah', 'tapi', 'pemerintahnya', 'enggak', 'mau', 'tanggung', 'jawab', 'aneh', 'banget']",makan bergizi gratis itu makanan gizi gratis bukan mkanan beracun gratis kalai sudah begini lagi lagi rakyat yang jadi korban mending pecat saja pak kepala makan bergizi gratis nya program pemerintah tapi pemerintahnya enggak mau tanggung jawab aneh banget,makan gizi gratis itu makan gizi gratis bukan mkanan racun gratis kalai sudah begini lagi lagi rakyat yang jadi korban mending pecat saja pak kepala makan gizi gratis nya program perintah tapi perintah enggak mau tanggung jawab aneh banget,makan gizi gratis makan gizi gratis mkanan racun gratis kalai begini rakyat korban mending pecat pak kepala makan gizi gratis program perintah perintah tanggung jawab aneh,-1
PROGRAM_GIZI_SEKOLAH,1972174019156947250,Sun Sep 28 05:38:22 +0000 2025,0,Program gizi sekolah jadi bukti nyata pemerintah peduli sama kesejahteraan keluarga buruh #aspirasidamai https://t.co/hrTgqqVJeX,1.9721740191569472e+18,https://pbs.twimg.com/media/G16Rz0mb0AEuboK.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1972174019156947250,1.68626318055177e+18,;;;;,2025-09-28 05:38:22,program gizi sekolah jadi bukti nyata pemerintah peduli sama kesejahteraan keluarga buruh #aspirasidamai https://t.co/hrtgqqvjex,program gizi sekolah jadi bukti nyata pemerintah peduli sama kesejahteraan keluarga buruh,"['program', 'gizi', 'sekolah', 'jadi', 'bukti', 'nyata', 'pemerintah', 'peduli', 'sama', 'kesejahteraan', 'keluarga', 'buruh']","['program', 'gizi', 'sekolah', 'jadi', 'bukti', 'nyata', 'pemerintah', 'peduli', 'sama', 'kesejahteraan', 'keluarga', 'buruh']",program gizi sekolah jadi bukti nyata pemerintah peduli sama kesejahteraan keluarga buruh,program gizi sekolah jadi bukti nyata perintah peduli sama sejahtera keluarga buruh,program gizi sekolah bukti nyata perintah peduli sejahtera keluarga buruh,3
KESEHATAN_DAN_PENDIDIKAN,1971928114788729159,Sat Sep 27 13:21:13 +0000 2025,0,Jangan hanya fokus pada e-commerce tapi juga keamanan data di sektor pendidikan dan kesehatan. Indonesia darurat dasar hukum keamanan siber. https://t.co/U92G4wt4vA,1.971928114788729e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1971928114788729159,1.9088665496093368e+18,;;;;,2025-09-27 13:21:13,jangan hanya fokus pada e-commerce tapi juga keamanan data di sektor pendidikan dan kesehatan. indonesia darurat dasar hukum keamanan siber. https://t.co/u92g4wt4va,jangan hanya fokus pada e commerce tapi juga keamanan data di sektor pendidikan dan kesehatan indonesia darurat dasar hukum keamanan siber,"['jangan', 'hanya', 'fokus', 'pada', 'e', 'commerce', 'tapi', 'juga', 'keamanan', 'data', 'di', 'sektor', 'pendidikan', 'dan', 'kesehatan', 'indonesia', 'darurat', 'dasar', 'hukum', 'keamanan', 'siber']","['jangan', 'hanya', 'fokus', 'pada', 'e', 'commerce', 'tapi', 'juga', 'keamanan', 'data', 'di', 'sektor', 'pendidikan', 'dan', 'kesehatan', 'indonesia', 'darurat', 'dasar', 'hukum', 'keamanan', 'siber']",jangan hanya fokus pada e commerce tapi juga keamanan data di sektor pendidikan dan kesehatan indonesia darurat dasar hukum keamanan siber,jangan hanya fokus pada e commerce tapi juga aman data di sektor didik dan sehat indonesia darurat dasar hukum aman siber,jangan fokus commerce aman data sektor didik sehat indonesia darurat dasar hukum aman siber,0
MAKANAN_SEHAT_GRATIS,1970688502359826488,Wed Sep 24 03:15:27 +0000 2025,0,Lebih dari 5 juta rakyat Indonesia sudah menikmati Makan Bergizi Gratis (MBG). Melalui APBN #UangKita negara hadir memberikan asupan gizi yang tepat terutama untuk mereka yang memiliki keterbatasan akses terhadap makanan sehat. https://t.co/WQJigbsgJG,1.9706885023598264e+18,https://pbs.twimg.com/amplify_video_thumb/1970688417433563136/img/_NBdchqQQf5W2I2z.jpg,,in,,0.0,1.0,0.0,https://x.com/undefined/status/1970688502359826488,7.987219824852623e+17,;;;;,2025-09-24 03:15:27,lebih dari 5 juta rakyat indonesia sudah menikmati makan bergizi gratis (mbg). melalui apbn #uangkita negara hadir memberikan asupan gizi yang tepat terutama untuk mereka yang memiliki keterbatasan akses terhadap makanan sehat. https://t.co/wqjigbsgjg,lebih dari juta rakyat indonesia sudah menikmati makan bergizi gratis mbg melalui apbn negara hadir memberikan asupan gizi yang tepat terutama untuk mereka yang memiliki keterbatasan akses terhadap makanan sehat,"['lebih', 'dari', 'juta', 'rakyat', 'indonesia', 'sudah', 'menikmati', 'makan', 'bergizi', 'gratis', 'mbg', 'melalui', 'apbn', 'negara', 'hadir', 'memberikan', 'asupan', 'gizi', 'yang', 'tepat', 'terutama', 'untuk', 'mereka', 'yang', 'memiliki', 'keterbatasan', 'akses', 'terhadap', 'makanan', 'sehat']","['lebih', 'dari', 'juta', 'rakyat', 'indonesia', 'sudah', 'menikmati', 'makan', 'bergizi', 'gratis', 'makan bergizi gratis', 'melalui', 'apbn', 'negara', 'hadir', 'memberikan', 'asupan', 'gizi', 'yang', 'tepat', 'terutama', 'untuk', 'mereka', 'yang', 'memiliki', 'keterbatasan', 'akses', 'terhadap', 'makanan', 'sehat']",lebih dari juta rakyat indonesia sudah menikmati makan bergizi gratis makan bergizi gratis melalui apbn negara hadir memberikan asupan gizi yang tepat terutama untuk mereka yang memiliki keterbatasan akses terhadap makanan sehat,lebih dari juta rakyat indonesia sudah nikmat makan gizi gratis makan gizi gratis lalu apbn negara hadir beri asupan gizi yang tepat utama untuk mereka yang milik batas akses hadap makan sehat,juta rakyat indonesia nikmat makan gizi gratis makan gizi gratis lalu apbn negara hadir beri asupan gizi tepat utama milik batas akses hadap makan sehat,0
PEMBERDAYAAN_SEKOLAH,1970459756738609431,Tue Sep 23 12:06:30 +0000 2025,65,Tahukah SobatMu? Muhammadiyah punya jejak penting dalam dunia kemaritiman Indonesia. Dari sekolah pelayaran pemberdayaan masyarakat pesisir bahkan hingga dakwah di wilayah kepulauan. Mari jadikan Hari Maritim Nasional ini sebagai penyulut api semangat untuk terus menjaga https://t.co/cjwqw0XEdz,1.9704597567386092e+18,https://pbs.twimg.com/amplify_video_thumb/1970433216306917376/img/SC6FyEYJOou9f7Vz.jpg,,in,,0.0,1.0,14.0,https://x.com/undefined/status/1970459756738609431,73309923.0,;;;;,2025-09-23 12:06:30,tahukah sobatmu? muhammadiyah punya jejak penting dalam dunia kemaritiman indonesia. dari sekolah pelayaran pemberdayaan masyarakat pesisir bahkan hingga dakwah di wilayah kepulauan. mari jadikan hari maritim nasional ini sebagai penyulut api semangat untuk terus menjaga https://t.co/cjwqw0xedz,tahukah sobatmu muhammadiyah punya jejak penting dalam dunia kemaritiman indonesia dari sekolah pelayaran pemberdayaan masyarakat pesisir bahkan hingga dakwah di wilayah kepulauan mari jadikan hari maritim nasional ini sebagai penyulut api semangat untuk terus menjaga,"['tahukah', 'sobatmu', 'muhammadiyah', 'punya', 'jejak', 'penting', 'dalam', 'dunia', 'kemaritiman', 'indonesia', 'dari', 'sekolah', 'pelayaran', 'pemberdayaan', 'masyarakat', 'pesisir', 'bahkan', 'hingga', 'dakwah', 'di', 'wilayah', 'kepulauan', 'mari', 'jadikan', 'hari', 'maritim', 'nasional', 'ini', 'sebagai', 'penyulut', 'api', 'semangat', 'untuk', 'terus', 'menjaga']","['tahukah', 'sobatmu', 'muhammadiyah', 'punya', 'jejak', 'penting', 'dalam', 'dunia', 'kemaritiman', 'indonesia', 'dari', 'sekolah', 'pelayaran', 'pemberdayaan', 'masyarakat', 'pesisir', 'bahkan', 'hingga', 'dakwah', 'di', 'wilayah', 'kepulauan', 'mari', 'jadikan', 'hari', 'maritim', 'nasional', 'ini', 'sebagai', 'penyulut', 'api', 'semangat', 'untuk', 'terus', 'menjaga']",tahukah sobatmu muhammadiyah punya jejak penting dalam dunia kemaritiman indonesia dari sekolah pelayaran pemberdayaan masyarakat pesisir bahkan hingga dakwah di wilayah kepulauan mari jadikan hari maritim nasional ini sebagai penyulut api semangat untuk terus menjaga,tahu sobat muhammadiyah punya jejak penting dalam dunia maritim indonesia dari sekolah layar daya masyarakat pesisir bahkan hingga dakwah di wilayah pulau mari jadi hari maritim nasional ini bagai sulut api semangat untuk terus jaga,sobat muhammadiyah jejak penting dunia maritim indonesia sekolah layar daya masyarakat pesisir bahkan hingga dakwah wilayah pulau maritim nasional bagai sulut api semangat jaga,1
PEMBERDAYAAN_SEKOLAH,1961346816256913440,Fri Aug 29 08:34:55 +0000 2025,0,KPK dan Malaysian Anti-Corruption Commission (MACC) memperkuat sinergi regional berfokus pada pendidikan mencakup integrasi nilai antikorupsi di seluruh jenjang pendidikan pembangunan integritas di lingkungan sekolah dan pemberdayaan jejaring pendidikan #KPK #MACC #AntiKorupsi https://t.co/Wb105BWKd1,1.9613468162569132e+18,https://pbs.twimg.com/media/GzgaiMVbMAAz08f.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1961346816256913440,1.0694013640678688e+18,;;;;,2025-08-29 08:34:55,kpk dan malaysian anti-corruption commission (macc) memperkuat sinergi regional berfokus pada pendidikan mencakup integrasi nilai antikorupsi di seluruh jenjang pendidikan pembangunan integritas di lingkungan sekolah dan pemberdayaan jejaring pendidikan #kpk #macc #antikorupsi https://t.co/wb105bwkd1,kpk dan malaysian anti corruption commission macc memperkuat sinergi regional berfokus pada pendidikan mencakup integrasi nilai antikorupsi di seluruh jenjang pendidikan pembangunan integritas di lingkungan sekolah dan pemberdayaan jejaring pendidikan,"['kpk', 'dan', 'malaysian', 'anti', 'corruption', 'commission', 'macc', 'memperkuat', 'sinergi', 'regional', 'berfokus', 'pada', 'pendidikan', 'mencakup', 'integrasi', 'nilai', 'antikorupsi', 'di', 'seluruh', 'jenjang', 'pendidikan', 'pembangunan', 'integritas', 'di', 'lingkungan', 'sekolah', 'dan', 'pemberdayaan', 'jejaring', 'pendidikan']","['kpk', 'dan', 'malaysian', 'anti', 'corruption', 'commission', 'macc', 'memperkuat', 'sinergi', 'regional', 'berfokus', 'pada', 'pendidikan', 'mencakup', 'integrasi', 'nilai', 'antikorupsi', 'di', 'seluruh', 'jenjang', 'pendidikan', 'pembangunan', 'integritas', 'di', 'lingkungan', 'sekolah', 'dan', 'pemberdayaan', 'jejaring', 'pendidikan']",kpk dan malaysian anti corruption commission macc memperkuat sinergi regional berfokus pada pendidikan mencakup integrasi nilai antikorupsi di seluruh jenjang pendidikan pembangunan integritas di lingkungan sekolah dan pemberdayaan jejaring pendidikan,kpk dan malaysian anti corruption commission macc kuat sinergi regional fokus pada didik cakup integrasi nilai antikorupsi di seluruh jenjang didik bangun integritas di lingkung sekolah dan daya jejaring didik,kpk malaysian anti corruption commission macc kuat sinergi regional fokus didik cakup integrasi nilai antikorupsi seluruh jenjang didik bangun integritas lingkung sekolah daya jejaring didik,1
